codigo,nombre,tipo,titularidad,municipio,provincia,comunidad,direccion,codigo_postal,telefono,email,web,latitud,longitud,curso_academico,enseñanzas,especialidad,familia_fp,situacion,fuente
23008087,Escuela Infantil,Público,Público,Lopera,Jaén,Andalucía,"C/ Jaén, 6",23780.0,953526174.0,23008087.edu@juntadeandalucia.es,,37.9469213339,-4.21684700828,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008099,Escuela Infantil,Público,Público,Porcuna,Jaén,Andalucía,"C/ García Morato, s/n",23790.0,953546488.0,estefaniaporcuna@gmail.com,,37.8694499821,-4.17866372049,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008105,Escuela Infantil,Público,Público,Siles,Jaén,Andalucía,"C/ San Gregorio, s/n",23380.0,677873606.0,gloriafuertes-siles@hotmail.com,,38.3872029995,-2.58245399985,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008117,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"C/ Carmelo Torres, 10",23007.0,953027114.0,centroinfantildidac@gmail.com,,37.77349787954515,-3.7904323042924943,2021-22,,,,ALTA,da_centros-21-22
23008129,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"C/ Pintor Rodríguez de la Torre, 43",23006.0,953228320.0,23008129.edu@juntadeandalucia.es,,37.7786620223,-3.79479799995,2021-22,,,,ALTA,da_centros-21-22
23008130,Escuela Infantil,Público,Público,Arjona,Jaén,Andalucía,"Plaza de San Juan, s/n",23760.0,953523788.0,guarderíaarjona@telefonica.net,,37.9342235867,-4.05592711184,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008154,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"C/ Maestro Cebrián, 30",23008.0,953225470.0,escuelainfantilheidi@hotmail.com,,37.774624285559845,-3.7830519676208496,2021-22,,,,ALTA,da_centros-21-22
23008166,Escuela Infantil,Público,Público,Jaén,Jaén,Andalucía,"C/ Ronda del Valle, 3",23009.0,953362034.0,23008166.edu@juntadeandalucia.es,,37.78217989583374,-3.779962062835693,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008178,Escuela Infantil,Público,Público,Jaén,Jaén,Andalucía,"C/ San Lucas, s/n",23005.0,953362018.0,23008178.edu@juntadeandalucia.es,,37.7744953873,-3.80068841941,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008181,Escuela Infantil,Público,Público,La Carolina,Jaén,Andalucía,"Avda. de la Ilustración, s/n",23200.0,953609547.0,23008181.edu@juntadeandalucia.es,,38.27271380469372,-3.6116480827331534,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008191,Escuela Infantil,Público,Público,Alcaudete,Jaén,Andalucía,"Ctra. de Fuensanta, s/n",23660.0,953366154.0,23008191.@juntadeandalucia.es,,37.5888343164,-4.07475161025,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008208,Escuela Infantil,Público,Público,Linares,Jaén,Andalucía,"C/ San Pedro, s/n",23700.0,953609213.0,eulalia.jimenez@juntadeandalucia.es. 23008208.edu,,38.10150235335357,-3.6378049850463863,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008211,Escuela Infantil,Público,Público,Alcalá la Real,Jaén,Andalucía,"C/ Rosario, 1",23680.0,953599619.0,23008211.edu@juntadeandalucia.es,,37.4634513084,-3.92671113011,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008221,Centro de Educación Infantil,Privado,Privado,Arjonilla,Jaén,Andalucía,"Glor. Ángel Hernández, 3 - Bajo",23750.0,953521142.0,,,37.97181879734266,-4.105709542900105,2021-22,,,,ALTA,da_centros-21-22
23008233,Centro de Educación Infantil,Privado,Privado,Villacarrillo,Jaén,Andalucía,"Plaza de España, 3",23400.0,953440854.0,hnaseucaristicas@hotmail.com,,38.1155440001,-3.08351099895,2021-22,,,,ALTA,da_centros-21-22
23008245,Escuela Infantil,Público,Público,Jaén,Jaén,Andalucía,"Plaza Federico García Lorca, s/n",23006.0,953362024.0,23008245.edu@juntadeandalucia.es,,37.779063618165736,-3.8001376390457153,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008257,Escuela Infantil,Público,Público,Jaén,Jaén,Andalucía,"C/ Juan Pedro Gutiérrez Higueras, s/n",23005.0,953265927.0,23008257.edu@juntadeandalucia.es,,37.77544120998645,-3.792962633221939,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008269,Escuela Infantil,Público,Público,Andújar,Jaén,Andalucía,"C/ Dulce Jesús, s/n",23740.0,953539218.0,23008269.edu@juntadeandalucia.es,,38.04226532530655,-4.0492746233940125,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008294,Escuela Infantil,Público,Público,Sabiote,Jaén,Andalucía,"C/ Donantes de Sangre, s/n",23410.0,953774449.0,pequelunisabiote@gmail.com,,38.06866562524874,-3.305364491548062,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008312,Escuela Infantil,Público,Público,Mancha Real,Jaén,Andalucía,"C/ La Zambra, 4",23100.0,646531629.0,23008312.edu@juntadeandalucia.es,,37.7883103116708,-3.611798286437988,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008324,Escuela Infantil,Público,Público,Torredelcampo,Jaén,Andalucía,"C/ Hernán Cortés, s/n",23640.0,953568562.0,guarderia@torredelcampo.es,,37.7732049999,-3.89734900006,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008336,Escuela Infantil,Público,Público,Baeza,Jaén,Andalucía,"C/ Dolores Ibárruri, s/n",23440.0,953743018.0,escuelainfantil@baeza.net,,37.99734635345427,-3.463643789291382,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008348,Escuela Infantil,Público,Público,Peal de Becerro,Jaén,Andalucía,"C/ Unicef, 1",23460.0,637749926.0,gimpealporlapaz@hotmail.com,,37.9149793855,-3.11439668739,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008351,Escuela Infantil,Público,Público,Bailén,Jaén,Andalucía,"C/ Juan Ramón Jiménez, s/n",23710.0,953673579.0,escuelainfantil@ayto-bailen.com,,38.0965609352,-3.78220603266,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008361,Escuela Infantil,Público,Público,Marmolejo,Jaén,Andalucía,"C/ Reina Sofía, 2",23770.0,620141869.0,eim@ayuntamientodemarmolejo.es,,38.0437620415,-4.17042602083,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008373,Escuela Infantil,Público,Público,Úbeda,Jaén,Andalucía,"Plaza Palma Burgos, s/n",23400.0,953037378.0,juana.rojas@macrosad.com,,38.01283380901612,-3.380366563796997,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008385,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"Avda. Madrid, 43",23008.0,953228606.0,centrobabies2@hotmail.com,,37.7806149996,-3.78486400001,2021-22,,,,ALTA,da_centros-21-22
23008403,Escuela Infantil,Público,Público,Arjonilla,Jaén,Andalucía,"C/ Santiago, 19",23750.0,953521232.0,paquiruzdiaz@gmail.com,,37.9746025994487,-4.1053472859597,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008427,Escuela Infantil,Público,Público,Torreperogil,Jaén,Andalucía,"C/ Huerta Alta, 12-14",23320.0,953777104.0,escuelainfantil@torreperogil.es,,38.0323330771,-3.28854612579,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008452,Escuela Infantil,Público,Público,Beas de Segura,Jaén,Andalucía,"Avda. de Profacio, s/n",23280.0,679914230.0,23008452.edu@juntadeandalucia.es,,38.25484663054233,-2.8924405574798584,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008464,Escuela Infantil,Público,Público,Bedmar y Garcíez,Jaén,Andalucía,"C/ Alejandro Lucini, 20",23537.0,687091216.0,,,37.8245660256,-3.41304575208,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008476,Escuela Infantil,Público,Público,Bélmez de la Moraleda,Jaén,Andalucía,"Avda. Sierra Mágina, s/n",23568.0,662969991.0,23008476.edu@juntadeandalucia.es,,37.7236124429,-3.38451838878,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008488,Escuela Infantil,Público,Público,Cabra del Santo Cristo,Jaén,Andalucía,"C/ Maestro Avelino del Peral, 5",23550.0,659976506.0,guarderia@aytocabradelsantocristo.com,,37.7019887199,-3.2877708216,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008491,Escuela Infantil,Público,Público,Canena,Jaén,Andalucía,"C/ Purificación Tirado, s/n",23420.0,629228118.0,guarderiacanena@gmail.com,,38.0483888902607,-3.4814482927322388,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008506,Escuela Infantil,Público,Público,Cárcheles,Jaén,Andalucía,"C/ Jesús, 14",23192.0,953302448.0,anagel69@hotmail.com,,37.6352445021,-3.64018058773,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008518,Escuela Infantil,Público,Público,Castillo de Locubín,Jaén,Andalucía,"Avda. de Andalucía, s/n",23670.0,658012390.0,carmengonla@andaluciajunta.es,,37.5274722477,-3.94372828183,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008521,Escuela Infantil,Público,Público,La Guardia de Jaén,Jaén,Andalucía,"C/ San Marcos, s/n",23170.0,953328208.0,mentesabastia@live.com,,37.7404311533,-3.69238902058,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008531,Escuela Infantil,Público,Público,Huelma,Jaén,Andalucía,"C/ Doctor Fleming, 1",23560.0,953390210.0,23008531.edu@juntadeandalucia.es,,37.6458123658,-3.45424274076,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008543,Escuela Infantil,Público,Público,Jaén,Jaén,Andalucía,"C/ Carrera de Jesús, 22",23002.0,953230252.0,ceicervantes@hotmail.com,,37.76291410804679,-3.7947919964790335,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008555,Escuela Infantil,Público,Público,Jamilena,Jaén,Andalucía,"C/ Capitán Liébana, 1",23658.0,953417208.0,lolicheca@outlook.es,,37.74649989430533,-3.910501523717812,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008567,Escuela Infantil,Público,Público,Lahiguera,Jaén,Andalucía,"Avda. de Andalucía, 5",23746.0,953530014.0,desarrollolocal.lahiguera@gmail.com,,37.9708768319,-3.98765769836,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008579,Escuela Infantil,Público,Público,Linares,Jaén,Andalucía,"C/ Vicente Blasco Ibáñez, 3",23700.0,953960400.0,23008579.edu@juntadeandalucia.es,,38.11105889102871,-3.6350584030151367,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008580,Escuela Infantil,Público,Público,Linares,Jaén,Andalucía,"Bda. de la Paz, s/n",23700.0,953960398.0,23008580.edu@juntadeandalucia.es,,38.08838536656697,-3.626043923665293,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008592,Escuela Infantil,Público,Público,Martos,Jaén,Andalucía,"Avda. Príncipe Felipe, s/n",23600.0,953700134.0,guarderia@martos.es,,37.7157624632,-3.96929518588,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008609,Escuela Infantil,Público,Público,Noalejo,Jaén,Andalucía,"C/ Pablo Picasso, s/n",23140.0,680823587.0,23008609.edu@juntaandalucia.es,,37.53006251338882,-3.657414003379472,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008610,Escuela Infantil,Público,Público,Orcera,Jaén,Andalucía,"C/ Armada Invencible, 2",23370.0,953482005.0,almuorcera@hotmail.com,,38.3172873977,-2.66233484218,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008622,Escuela Infantil,Público,Público,Pegalajar,Jaén,Andalucía,"Plaza Autor Francisco Almagro, s/n",23110.0,953360695.0,23008622.edu@juntadeandalucia.es,,37.73773402326086,-3.6442208290100098,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008634,Escuela Infantil,Público,Público,Pozo Alcón,Jaén,Andalucía,"Avda. Nuestra Señora de Tíscar, s/n",23485.0,953738041.0,eisuperpeques@gmail.com,,37.7054219499,-2.93392407193,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008646,Escuela Infantil,Público,Público,La Puerta de Segura,Jaén,Andalucía,"C/ Manuel Julián Gallego Gómez, s/n",23360.0,953487002.0,23008646.guarderiamjgglapuerta@gmail.com,,38.3486088,-2.7371466,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008658,Escuela Infantil,Público,Público,Rus,Jaén,Andalucía,"C/ Blas Infante, 1",23430.0,953770899.0,23008658.edu@juntadeandalucia.es,,38.045504603,-3.46171440771,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008661,Escuela Infantil,Público,Público,Santisteban del Puerto,Jaén,Andalucía,"C/ Santo Rostro, s/n",23250.0,953401310.0,23008661.edu@juntadeandalucia.es,,38.2513670002,-3.20136900003,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008671,Escuela Infantil,Público,Público,Torredonjimeno,Jaén,Andalucía,"C/ Miguel Hernández, 7",23650.0,953340767.0,guarderia@tosiria.com,,37.766974609558886,-3.952052593231201,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008683,Escuela Infantil,Público,Público,Villanueva de la Reina,Jaén,Andalucía,"C/ Los Civiles, s/n",23730.0,953548479.0,23008683.edu@juntadeandalucia.es,,38.0036470002,-3.92057099942,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008695,Escuela Infantil,Público,Público,Villanueva del Arzobispo,Jaén,Andalucía,"C/ Donantes de Sangre, 1",23330.0,652704391.0,esquelo.61@gmail.com,,38.1693424,-3.0100993,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008701,Escuela Infantil,Público,Público,Los Villares,Jaén,Andalucía,"C/ Peraleda, 1",23160.0,953323106.0,guarderialosvillares@gmail.com,,37.6864595944,-3.81917581797,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008713,Escuela Infantil,Público,Público,Cambil,Jaén,Andalucía,"C/ Extramuros, s/n",23120.0,648043460.0,eicronistavicenteoya@gmail.com,,37.67772859685883,-3.565596137032066,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008725,Escuela Infantil,Público,Público,Sorihuela del Guadalimar,Jaén,Andalucía,"Avda. de Andalucía, s/n",23270.0,953430313.0,escinblasinfante@hotmail.com,,38.2424359046,-3.05131209374,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008737,Escuela Infantil,Público,Público,Cazorla,Jaén,Andalucía,"C/ Antonio Machado, s/n",23470.0,953710210.0,lunasdegalileocazorla@gmail.com,,37.913065363347904,-3.003703143680809,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008750,Escuela Infantil,Público,Público,Quesada,Jaén,Andalucía,"Avda. de Quesada por la Paz y la Democracia, s/n",23480.0,953733646.0,"23008750.edu@juntadeandalucia.es , gimchipi@quesada.es",,37.8406141,-3.0638285,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008762,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"C/ Principado de Asturias, 11",23009.0,953221576.0,23008762.edu@juntadeandalucia.es,,37.7828792226,-3.78789318694,2021-22,,,,ALTA,da_centros-21-22
23008774,Escuela Infantil,Público,Público,Jaén,Jaén,Andalucía,"C/ Bobadilla Baja, s/n",23004.0,953101734.0,marta.martinez@macrosad.com,,37.77166246221617,-3.7972891330718994,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008786,Centro de Educación Infantil,Privado,Privado,Linares,Jaén,Andalucía,"C/ Viriato, 27",23700.0,953040066.0,ceimeninos2009@hotmail.com,,38.09473340240918,-3.6297952409903473,2021-22,,,,ALTA,da_centros-21-22
23008798,Centro de Educación Infantil,Privado,Privado,Alcalá la Real,Jaén,Andalucía,"Ctra. de Villalobos, 10- Bajo",23680.0,622120613.0,elcotodelospeques@hotmail.com,,37.4500593899332,-3.921990394592285,2021-22,,,,ALTA,da_centros-21-22
23008804,Escuela Infantil,Público,Público,Torres,Jaén,Andalucía,"C/ Santa María, s/n",23540.0,619542299.0,rosabp@andaluciajunta.es,,37.7860837,-3.5100315,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008828,Centro de Educación Infantil,Privado,Privado,La Carolina,Jaén,Andalucía,"Paseo Molino del Viento, 21, esquina con c/ Rafael Riego",23200.0,953681276.0,mimolacarolina@hotmail.com,,38.27636083001805,-3.609781265258789,2021-22,,,,ALTA,da_centros-21-22
23008831,Centro de Educación Infantil,Privado,Privado,Linares,Jaén,Andalucía,"C/ Víctor de los Ríos, s/n, esquina C/ Donantes de Sangre",23700.0,953651980.0,elarboldecolores@gmail.com,,38.096118004442765,-3.6296508642533696,2021-22,,,,ALTA,da_centros-21-22
23008841,Centro de Educación Infantil,Privado,Privado,Úbeda,Jaén,Andalucía,"C/ Bolero, 16",23400.0,619347466.0,garabatosubeda@hotmail.com,,38.016367060482125,-3.369669914245605,2021-22,,,,ALTA,da_centros-21-22
23008853,Escuela Infantil,Público,Público,Jaén,Jaén,Andalucía,"C/ San Sebastián, 21",23004.0,667682431.0,mariajesus.tauste.manzano@gmail.com,,37.76359587886189,-3.7997444653810817,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008865,Escuela Infantil,Público,Público,Valdepeñas de Jaén,Jaén,Andalucía,"Plaza del Ejido, s/n",23150.0,621218939.0,loscolorines@sierrasurjaen.com,,37.59253952063415,-3.817040920257568,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008877,Escuela Infantil,Público,Público,Linares,Jaén,Andalucía,"C/ Magnolia, 46",23700.0,697411476.0,230088877.edu@juntadeandalucia.es,,38.09577827872312,-3.624786215655035,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008889,Escuela Infantil,Público,Público,Mengíbar,Jaén,Andalucía,"C/ Alfonso XIII, 4",23620.0,648957464.0,guarderia@aytomengibar.com,,37.96888866997354,-3.8083319002520257,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008907,Escuela Infantil,Público,Público,Segura de la Sierra,Jaén,Andalucía,"C/ Esperanza, 7",23293.0,696413233.0,goyibm@hotmail.com,,38.2464395322074,-2.72496818746403,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008919,Conservatorio Superior de Música,Público,Público,Jaén,Jaén,Andalucía,"C/ Compañía, nº 1",23002.0,953365610.0,23008919.edu@juntadeandalucia.es,,37.765905966546455,-3.7920963764190674,2021-22,musica_danza,,,ALTA,da_centros-21-22
23008932,Centro de Educación Infantil,Privado,Privado,Andújar,Jaén,Andalucía,"Avda. Plaza de Toros, 7",23740.0,953525712.0,cinco-lobitos@hotmail.com,,38.03494341264451,-4.047287106513977,2021-22,,,,ALTA,da_centros-21-22
23008944,Escuela Infantil,Público,Público,Santo Tomé,Jaén,Andalucía,"C/ Málaga, 2",23311.0,605878030.0,esperanzaruiz2008@hotmail.es,,38.0251293066884,-3.101065324436157,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008956,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"Avda. de Madrid, 43, blq. 3-Bajo B",23008.0,953223584.0,babiesbulevar@hotmail.com,,37.78050941774743,-3.786259889602661,2021-22,,,,ALTA,da_centros-21-22
23008968,Centro de Educación Infantil,Privado,Privado,Andújar,Jaén,Andalucía,"C/ Rafael Villoslada, 1 bajo",23740.0,629770100.0,guarderia-gariluna@hotmail.com,,38.03695690610961,-4.041314763669095,2021-22,,,,ALTA,da_centros-21-22
23008971,Escuela Infantil,Público,Público,Jimena,Jaén,Andalucía,"C/ San Sebastián, 18",23530.0,617866610.0,guarderiajimena@hotmail.es,,37.8425590423718,-3.48012543819555,2021-22,inf_publica,,,ALTA,da_centros-21-22
23008981,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"C/ Menéndez Pelayo, 30",23003.0,696695454.0,ceipequesjaen@gmail.com,,37.7728378172272,-3.78501397157291,2021-22,,,,ALTA,da_centros-21-22
23008993,Centro de Educación Infantil,Privado,Privado,Úbeda,Jaén,Andalucía,"C/ Picasso, 9-Bajo",23400.0,953750559.0,escuelainfantilrecreo2@hotmail.com,,38.01609235206073,-3.374969959259033,2021-22,,,,ALTA,da_centros-21-22
23009018,Centro de Educación Infantil,Privado,Privado,Bailén,Jaén,Andalucía,"C/ Italia, s/n",23710.0,639568337.0,guarderiapequitasbailen@gmail.com,,38.0984883430191,-3.78299592738816,2021-22,,,,ALTA,da_centros-21-22
23009021,Escuela Infantil,Público,Público,Castellar,Jaén,Andalucía,C/ San Vicente s/n,23260.0,660756199.0,23009021.edu@juntadeandalucia.es,,38.253610760742106,-3.134134914115629,2021-22,inf_publica,,,ALTA,da_centros-21-22
23009031,Centro de Educación Infantil,Privado,Privado,Linares,Jaén,Andalucía,"C/ Isabel la Católica, 3",23700.0,953967798.0,escuelainfantilheroes@outlook.es,,38.0911875,-3.625702199999978,2021-22,,,,ALTA,da_centros-21-22
23009043,Centro de Educación Infantil,Privado,Privado,Martos,Jaén,Andalucía,"Parque Manuel Carrasco, s/n",23600.0,953551127.0,juliocar407@hotmail.es,,37.7985892,-3.78561430000002,2021-22,,,,ALTA,da_centros-21-22
23009055,Escuela Infantil,Público,Público,Alcalá la Real,Jaén,Andalucía,"C/ Pintora Cañete, nº 37",23680.0,687693601.0,23009055.edu@juntadeandalucia.es,,37.45298766055289,-3.925525558116117,2021-22,inf_publica,,,ALTA,da_centros-21-22
23009080,Centro de Educación Infantil,Privado,Privado,Jódar,Jaén,Andalucía,"C/ Méndez Núñez, 7-Bajo",23500.0,637831672.0,e.i.elpradillo@gmail.com,,37.841841,-3.352802800000063,2021-22,,,,ALTA,da_centros-21-22
23009092,Escuela Municipal de Música,Público,Público,La Puerta de Segura,Jaén,Andalucía,"C/ Maestra Emilia García Bellón, nº 5",,,,,38.3492721,-2.7369235999999546,2021-22,,,,ALTA,da_centros-21-22
23009110,Escuela Municipal de Música,Público,Público,Siles,Jaén,Andalucía,C/ Pinos s/n,,,,,38.3890653,-2.5779413000000204,2021-22,,,,ALTA,da_centros-21-22
23009122,Escuela Infantil,Público,Público,Puente de Génave,Jaén,Andalucía,"C/ Sevilla, nº 21",23350.0,953435373.0,23009122.edu@juntadeandalucia.es,,38.35314517249769,-2.809544110951492,2021-22,inf_publica,,,ALTA,da_centros-21-22
23009134,Centro de Educación Infantil,Privado,Privado,Andújar,Jaén,Andalucía,"C/ La Palma, 34-Bajo",23740.0,683610242.0,,,38.04255764381827,-4.04827802883608,2021-22,,,,ALTA,da_centros-21-22
23009146,Centro de Educación Infantil,Privado,Privado,Andújar,Jaén,Andalucía,"C/ San Juan, 51- bajo",23740.0,699134917.0,23009146.edu@juntadeandalucia.es,,38.0430401,-4.051070600000003,2021-22,,,,ALTA,da_centros-21-22
23009158,Colegio Público Rural,Público,Público,Santiago-Pontones,Jaén,Andalucía,"C/ San Antonio, s/n",23290.0,953711901.0,23009158.edu@gmail.com,,38.1112825093452,-2.551912759117158,2021-22,inf_publica|primaria|ee,,,ALTA,da_centros-21-22
23009161,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"C/ Cantaora Rosario López, 13",23009.0,953284795.0,arcoiris@eiarcoirisjaen.com,,37.7889687,-3.7883392999999614,2021-22,,,,ALTA,da_centros-21-22
23009171,Centro de Educación Infantil,Privado,Privado,Linares,Jaén,Andalucía,"Plaza de Aníbal e Himilce, 2",23700.0,953090812.0,ceimeninos2009@hotmail.com,,38.0922425,-3.6404225,2021-22,,,,ALTA,da_centros-21-22
23009201,Centro de Educación Infantil,Privado,Privado,Úbeda,Jaén,Andalucía,"C/ Bétula, 13-Bajo",23400.0,953828322.0,ceibimagina@gmail.com,,38.01689698629404,-3.373750733451857,2021-22,,,,ALTA,da_centros-21-22
23009213,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"C/ Bedmar, s/n. Centro Empresarial Emplaza",23009.0,697131241.0,,,37.7926589769817,-3.7846906359114,2021-22,,,,ALTA,da_centros-21-22
23009237,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"C/ Federico Mayor Zaragoza, s/n",23009.0,688933453.0,administracion@centroinfantilsonrisas.es,,37.7847237,-3.786908100000005,2021-22,,,,ALTA,da_centros-21-22
23009250,Escuela Infantil,Público,Público,Guarromán,Jaén,Andalucía,"C/ Diego Torregrosa, 10",23210.0,608463640.0,otpd@guarroman.es,,38.18475,-3.686019999999985,2021-22,inf_publica,,,ALTA,da_centros-21-22
23009262,Centro de Educación Infantil,Privado,Privado,Linares,Jaén,Andalucía,"C/ Cimbel, 2",23700.0,953698202.0,esanvidi65@gmail.com,,38.0895455,-3.6400719000000654,2021-22,,,,ALTA,da_centros-21-22
23009286,Centro Docente Privado,Privado,Privado,Linares,Jaén,Andalucía,"C/ Daoiz, 18",23700.0,953900007.0,luis@fundacionalbor.org,,38.0919528,-3.6276287000000593,2021-22,,,,ALTA,da_centros-21-22
23009316,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"Paseo ESPAÑA, 33",23009.0,678679496.0,parvulosschool@gmail.com,,37.78666,-3.791899999999941,2021-22,,,,ALTA,da_centros-21-22
23009328,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"C/ La Luna, 7",23008.0,953037943.0,cei7lunas@gmail.com,,37.7751533,-3.785163300000022,2021-22,,,,ALTA,da_centros-21-22
23009331,Centro de Educación Infantil,Privado,Privado,Linares,Jaén,Andalucía,"C/ Sagunto, 17, local bajo",23700.0,953600720.0,elcuentosinfin@hotmail.com,,38.0933552,-3.6295509000000266,2021-22,,,,ALTA,da_centros-21-22
23009353,Centro de Educación Infantil,Privado,Privado,Jaén,Jaén,Andalucía,"C/ Castilla la Mancha, 7-9",23008.0,698958920.0,centroinfantilnanos@gmail.com,,37.7822273,-3.792131599999948,2021-22,,,,ALTA,da_centros-21-22
23009365,Centro de Educación Infantil,Privado,Privado,Linares,Jaén,Andalucía,"C/ La Constancia, 2",23700.0,953651980.0,elarboldecolores@gmail.com,,38.0963202,-3.6295981000000666,2021-22,,,,ALTA,da_centros-21-22
23009377,Centro Docente Privado,Privado,Privado,Jaén,Jaén,Andalucía,"Ctra.  de Madrid, km. 21",23009.0,953900007.0,luis@fundacionalbor.org,,37.784189,-3.784130699999992,2021-22,,,,ALTA,da_centros-21-22
23009390,Escuela Municipal de Música y Danza,Público,Público,Torreperogil,Jaén,Andalucía,"C/ Andalucía, 11",,,ayuntamiento@ayuntatorreperogil.es,,38.0353703,-3.290115499999956,2021-22,,,,ALTA,da_centros-21-22
23009419,Centro de Educación Infantil,Privado,Privado,Linares,Jaén,Andalucía,"C/ Antonia López Arista, 3",23700.0,670278427.0,centroinfantilpemola@hotmail.es,,38.0914164,-3.630936799999972,2021-22,,,,ALTA,da_centros-21-22
23009420,Escuela Infantil,Público,Público,Carboneros,Jaén,Andalucía,"C/ Carolina, 15",23211.0,,,,38.2320812740904,-3.63056673148341,2021-22,inf_publica,,,ALTA,da_centros-21-22
23009432,Colegio de Educación Infantil y Primaria,Público,Público,Jaén,Jaén,Andalucía,"C/ Coruña, 5",23006.0,662979896.0,23009432.edu@juntadeandalucia.es,,37.77873240472,-3.80022429595701,2021-22,inf_publica|primaria|ee,,,ALTA,da_centros-21-22
23009444,Escuela Infantil,Público,Público,Arquillos,Jaén,Andalucía,"C/ Juan Ramón Jiménez, s/n",23230.0,645499049.0,,,38.1793112890003,-3.42579266887032,2021-22,inf_publica,,,ALTA,da_centros-21-22
23009456,Centro Docente Privado,Privado,Privado,Jaén,Jaén,Andalucía,"C/ Carmelo Torres, 1",23007.0,953220356.0,jaen@pgoformacionprofesional.com,,37.47242,-4.42523,2021-22,,,,ALTA,da_centros-21-22
